applicant_id,age,gender,region,exam_score,ad_clicks,site_visits,time_on_site,ad_source,enrolled
6005,28,F,North-West,67.53993665995813,1,2,72.36981241813612,Social,0
6006,23,F,Siberia,54.547786393644984,7,7,1.5077990016229967,Social,0
6007,29,F,South,56.966870250993544,4,5,36.42321066906052,VK,0
6008,16,M,Siberia,76.31689584995455,1,3,10.908053627911185,VK,0
6009,32,M,South,45.4728839790448,6,6,7.669066430369792,Social,0
6010,20,M,Central,67.69895467717008,4,4,22.636367347743164,Social,0
6011,17,F,South,72.21911681974578,3,10,7.589272944546826,Google,0
6012,24,M,Central,73.69411025206898,4,6,2.339682977312347,VK,0
6013,19,M,Central,75.60300175612323,4,3,23.95261906792486,VK,0
6014,32,M,Central,73.57857517697371,5,5,21.357623362470456,VK,0
6015,32,F,South,75.78898781196877,3,4,31.060542556244076,Google,0
6016,33,M,South,51.78796503705676,2,6,16.450272392779166,VK,0
6017,31,M,Central,85.48510526715704,3,5,32.01058520521126,VK,0
6018,23,M,Central,47.231544693514095,4,7,0.14631981236706756,Yandex,0
6019,26,F,North-West,70.55516734173976,2,8,29.29552570258402,Google,0
6020,33,F,Central,54.78662640170174,7,5,11.517799954124307,Yandex,0
6021,25,M,Far-East,39.232794018730175,2,3,16.975746813530893,Google,0
6022,28,M,North-West,56.448352234992555,4,7,44.07089530533391,Google,0
6023,32,M,North-West,63.22324915301826,3,5,29.884974668590413,Social,0
6024,33,F,North-West,85.80363251089514,0,5,21.04794939713303,Yandex,0
6025,25,F,Far-East,92.29508856958316,4,5,3.1787138729472426,Social,0
6026,31,M,North-West,63.05538936131593,2,4,5.810355867197227,Google,0
6027,35,F,North-West,44.16456769095228,2,9,8.560705796249282,Social,0
6028,20,M,South,45.4081886170287,1,6,54.290395299019494,VK,0
6029,28,F,South,76.57803969113515,2,5,29.75879619665436,VK,0
6030,33,M,Central,75.62235883711739,3,8,13.885206672010337,Social,1
6031,32,F,Central,55.88948572814937,1,4,28.45839555201308,Google,0
6032,24,M,Siberia,47.386581053264564,1,6,6.104887798485468,Social,0
6033,29,F,Far-East,79.88412094159807,4,2,3.2462241192465457,Yandex,0
6034,32,M,South,46.580162250791126,3,4,17.679780612528553,Social,0
6035,19,M,Central,58.33531713744627,4,4,11.064393045696246,VK,0
6036,33,M,Far-East,72.10238653130041,2,1,12.282203004827378,Yandex,0
6037,35,M,North-West,34.986418273177065,2,5,3.7258586839803733,Yandex,0
6038,30,F,Far-East,79.30022382854092,4,7,9.052952992189265,Social,1
6039,26,M,South,100.0,1,5,73.75219571008279,Yandex,0
6040,27,F,Siberia,66.70833232797244,4,4,1.643997730043415,Social,0
6041,24,F,South,64.48021084454507,3,7,82.62230304354992,Yandex,0
6042,28,M,Central,65.66488151548205,3,5,18.684017129513975,VK,0
6043,30,M,Central,68.37274083057949,1,9,10.642840968359021,VK,0
6044,30,M,Far-East,54.05039907384929,3,4,0.03934070414571507,Social,0
6045,20,M,South,48.13501012160775,2,8,11.49847795579852,Yandex,0
6046,34,F,Central,59.70336271349837,2,2,11.904016928260255,VK,0
6047,35,F,North-West,67.30402879797985,4,1,5.38018510816244,Google,0
6048,29,F,North-West,50.02384339945026,4,5,38.96922003097916,Google,0
6049,32,F,Siberia,44.80087059665891,4,2,9.416427923310867,VK,0
6050,33,M,Far-East,58.39369808638484,3,1,2.3555772970233044,Google,0
6051,18,F,Central,44.99882920794742,4,7,37.005175494825274,Google,0
6052,17,M,Siberia,75.07695417779371,6,6,21.367717097873026,Social,1
6053,16,M,North-West,30.0,2,2,1.0628376671792688,Google,0
6054,25,F,Siberia,47.4779911371147,2,5,1.5223122331205428,Google,0
6055,34,F,Siberia,86.20294707643771,4,6,73.63385011956196,VK,1
6056,32,F,Central,61.674222592823256,4,9,40.43760164115404,Yandex,0
6057,27,F,Central,67.75893989407395,1,2,42.75122893687786,Google,0
6058,16,F,Central,63.06620437990715,1,3,2.0358590506413297,Google,0
6059,27,F,Far-East,55.59022519320434,3,8,2.628403087998808,Social,0
6060,32,M,Siberia,81.42789649378292,2,9,87.18436715040602,Google,0
6061,18,M,Siberia,56.42207576610193,8,8,95.3779080929438,VK,0
6062,26,M,Far-East,52.57277660319482,3,4,12.599300714656522,Social,0
6063,32,F,North-West,74.85142967558768,3,2,26.249235052909427,VK,0
6064,18,M,South,36.040216478982195,3,7,26.66651431283922,Google,0
6065,23,M,North-West,60.718647185671756,2,7,92.16458304414436,VK,0
6066,35,M,Far-East,57.21564376034784,5,10,30.269672977647694,Social,1
6067,19,M,Siberia,60.437680263181974,2,7,7.728418689840048,Social,0
6068,22,M,Siberia,57.67424345666886,3,6,21.455849925587902,VK,0
6069,29,M,Central,70.6263135760077,7,3,13.222426787263347,Social,0
6070,29,F,Central,81.49529330059943,4,5,11.676167111510773,VK,0
6071,19,F,Siberia,71.89005387178472,2,5,12.885408298716325,Google,0
6072,31,F,Siberia,59.94629573198473,1,6,46.165712226978485,Social,0
6073,16,M,Central,74.4715013781079,1,4,8.311439208112347,Yandex,0
6074,32,F,Central,76.22886947375848,4,5,21.633801778981393,Yandex,0
6075,25,F,North-West,70.41393084485217,1,10,71.93437816914411,VK,0
6076,31,M,Siberia,80.72974841710308,1,8,8.050888856468317,Yandex,0
6077,31,F,Siberia,30.0,5,2,23.92094919912637,VK,0
6078,23,M,Far-East,65.40146596628358,5,6,2.9895113514472467,VK,0
6079,22,F,North-West,69.61780165440054,3,3,39.023336272882446,Google,0
6080,21,M,South,42.781464325385535,3,2,35.82338020844106,Social,0
6081,31,M,South,68.31156827632547,2,7,4.716221375998533,VK,0
6082,35,F,South,78.72425987808874,6,10,2.077873887799094,Google,0
6083,31,M,Central,61.641878732279494,5,4,2.7119402509858253,Google,0
6084,22,F,South,74.84809073204039,1,6,45.357943234725596,Google,0
6085,24,M,Far-East,80.3412999300597,3,1,13.22849760389289,VK,0
6086,29,F,Central,85.13695658243972,4,2,27.62207441533945,Google,0
6087,26,F,Central,82.4323082128329,3,4,13.352632366714925,VK,0
6088,29,M,South,85.48410149376028,3,5,41.15311177408499,Social,1
6089,22,F,Central,57.50678696676188,3,4,12.531306810613403,Social,0
6090,16,F,North-West,59.14801471832478,0,8,40.421751686594305,Yandex,0
6091,28,F,North-West,30.0,3,8,6.303225973671082,Google,0
6092,35,M,South,49.022479014024576,1,3,1.314732931755589,Yandex,0
6093,18,M,Far-East,83.27673590178708,0,7,6.761606569764549,Yandex,0
6094,35,F,Central,55.92715239007789,4,3,19.18087580808498,Google,0
6095,19,F,Siberia,70.96382559276798,4,3,39.768807777100626,VK,0
6096,26,M,South,68.6108991418517,3,6,6.336891146550353,Yandex,0
6097,17,M,Central,83.61029247715014,2,5,1.6287324658824922,Google,0
6098,29,F,South,34.69426594552629,3,9,11.339193460892066,Social,0
6099,27,M,South,70.28945142264111,1,5,53.33697802185215,Yandex,0
6100,32,M,Far-East,70.04551089150287,1,8,11.395099015406117,Social,0
6101,27,F,Siberia,52.13303791041496,3,5,7.746628839900113,Google,0
6102,27,M,Central,79.4037017369812,3,4,23.630713768545696,Social,0
6103,16,M,South,44.01447055114163,3,7,10.794456063540679,Google,0
6104,28,M,South,80.96803770845588,0,5,24.01546542459147,VK,0
6105,29,F,Central,32.66471360576928,3,7,2.5580809016020947,Google,0
6106,17,M,South,51.42619614772276,3,2,12.234978612659685,Yandex,0
6107,27,F,South,62.90168085983015,1,4,1.6872107582835865,Yandex,0
6108,31,M,South,68.26489691696885,2,7,23.909184681299017,VK,0
6109,19,M,North-West,36.978743774466224,3,2,28.52788391786948,VK,0
6110,23,F,North-West,80.64364093377337,0,7,3.054136586287142,Google,0
6111,17,F,Siberia,76.30340037592599,2,5,1.3132051411280163,VK,0
6112,25,F,Far-East,93.54969622136369,5,6,10.489708740420951,VK,1
6113,24,F,Central,75.53167399233703,2,8,35.92611936611803,Yandex,1
6114,30,M,Far-East,53.95384984312855,5,7,5.184665800858498,Google,0
6115,28,F,Far-East,48.9305169459968,1,6,17.149251938344065,Social,0
6116,32,F,North-West,58.6911269833994,5,5,4.126865734658095,Google,0
6117,31,F,Siberia,97.71222574556276,2,3,21.16801518925113,Yandex,0
6118,17,M,Far-East,65.71410746669237,2,3,4.295737716042259,Google,0
6119,35,M,Far-East,66.35380838516984,4,6,8.959298046518914,Google,0
6120,35,F,South,85.6919137445252,1,7,25.723679494285584,Google,0
6121,29,F,Central,47.532067608822146,2,4,20.669071836934684,Google,0
6122,18,F,Siberia,73.08440421556352,3,6,11.444495387686317,Google,0
6123,27,F,Central,72.74514500816085,6,7,8.6813971670884,VK,1
6124,23,M,North-West,79.36036182667667,4,3,44.29515318348999,VK,0
6125,17,F,Far-East,77.7844017545101,2,3,3.191440364470991,VK,0
6126,19,M,Far-East,64.11963270606029,1,9,12.936363006953307,Social,0
6127,29,F,Central,44.25330723267153,3,7,13.738858220603056,Google,0
6128,31,F,North-West,56.5267992991287,2,4,8.115101024360982,Yandex,0
6129,34,M,South,77.63143951847654,4,6,39.68406634528572,Yandex,0
6130,17,F,South,92.81563440345221,3,4,0.18132229548058557,VK,1
6131,27,F,Far-East,46.65600868031159,4,2,36.66973894473103,Yandex,0
6132,29,F,Far-East,45.668419772173074,6,2,5.63523572377297,Yandex,0
6133,21,F,Siberia,41.39144863702593,0,3,0.30572090310839733,Google,0
6134,28,M,Central,53.494251294595934,4,9,14.584135367104638,VK,0
6135,19,F,Far-East,79.21341778457125,4,8,6.272287245697247,Yandex,1
6136,33,F,North-West,84.7428675547464,6,6,11.82224697040581,Google,0
6137,27,M,Central,33.820146254626245,3,7,7.511215609292707,VK,0
6138,35,F,Siberia,46.92238219274415,5,3,7.322374322806425,VK,0
6139,34,M,South,44.11657980572498,4,4,27.459140429293317,Google,0
6140,23,F,Siberia,51.9848556813225,2,8,33.64333536208764,Google,0
6141,22,F,Central,61.66478467445724,5,7,26.329945547762208,VK,0
6142,31,F,South,59.03874559942317,3,9,15.103486293331652,VK,0
6143,34,M,North-West,72.70728835664585,2,6,19.771643717398593,Google,0
6144,21,M,South,36.10031494137503,2,6,73.67899197126103,VK,0
6145,35,F,South,57.19218380111559,4,7,6.807000345139974,Yandex,0
6146,26,M,North-West,85.49601454264155,2,1,1.9044712968122024,Google,0
6147,20,F,Far-East,86.06767712635094,4,3,26.59201017433981,VK,0
6148,31,M,Far-East,89.97118599084058,4,5,8.01775487741895,Social,0
6149,22,F,South,70.89880595996705,0,7,8.40333335023842,VK,0
6150,20,M,South,55.17373708586675,3,5,56.81144140546558,Social,0
6151,26,F,Siberia,67.62293513742324,7,1,6.393700835117552,Yandex,0
6152,30,M,Far-East,100.0,2,7,0.48026899524714406,Yandex,0
6153,18,M,North-West,57.04153143295018,5,2,1.732612450148662,Google,0
6154,20,M,South,92.49255038043626,5,5,30.678414281255243,Google,1
6155,20,M,South,30.0,2,5,34.94340709221193,Social,0
6156,24,F,Siberia,73.57978042807241,4,6,11.838513954499998,Social,0
6157,30,F,Siberia,74.7089773155754,5,3,4.8967759604358125,Social,0
6158,18,M,Siberia,70.60379074919707,4,11,28.06697936229923,VK,1
6159,21,F,Central,71.58596488779101,5,2,3.2239500776289827,VK,0
6160,32,M,North-West,72.84823237899181,4,4,2.8974214790344637,Google,0
6161,23,F,Central,73.54983357697817,1,5,1.7374126863704156,VK,0
6162,26,M,South,60.03890620269353,1,5,1.5690031462857443,Yandex,0
6163,21,F,Siberia,60.93453605947691,4,6,12.142768931050634,Yandex,0
6164,23,F,Siberia,44.58776260494457,6,4,4.769361902427437,Yandex,0
6165,25,M,Siberia,75.98733562109169,4,7,6.214323129707163,VK,0
6166,18,M,Far-East,84.5341378661715,1,6,15.355273226131187,Social,0
6167,29,M,North-West,91.16576927263986,1,5,11.94603233036106,VK,0
6168,29,M,Central,52.68379985428577,2,5,6.61955542031197,VK,0
6169,25,M,North-West,39.13880452062571,2,6,71.14396032910985,Google,0
6170,27,F,Siberia,70.64466244600031,0,6,3.123426564701923,VK,0
6171,21,M,South,47.66560816226756,3,6,19.211041885006253,Yandex,0
6172,27,F,Far-East,73.57652394458012,3,6,48.554427375917875,VK,0
6173,29,M,North-West,31.91982744979009,2,6,0.7129081077510386,Google,0
6174,17,F,South,81.30814192657095,3,1,20.32135746499393,VK,0
6175,24,F,Siberia,67.29920520815911,2,7,37.984438381850744,Yandex,0
6176,25,M,Siberia,36.1799227755467,4,9,0.8542689441785583,Yandex,0
6177,32,M,Siberia,69.56123969049054,1,2,25.117232507845042,Social,0
6178,32,F,Siberia,66.42442233729683,4,7,30.605820420485838,Yandex,0
6179,18,F,Far-East,72.84339814143586,1,8,1.3970944669766476,Yandex,0
6180,34,M,Far-East,77.03020404094957,0,6,0.9907591960765233,Google,0
6181,16,F,North-West,30.0,2,8,13.246861587118698,Social,0
6182,27,F,Siberia,57.93188662657711,1,5,24.70193687939083,Social,0
6183,22,F,Far-East,63.66454962450495,3,4,10.109014074843918,Yandex,0
6184,19,F,South,60.56941286693258,2,3,34.6339419671871,Social,0
6185,25,F,Far-East,59.734572437280654,3,4,35.2968275690545,VK,0
6186,28,F,Far-East,80.81675340728738,2,5,3.487531080827777,VK,0
6187,17,M,North-West,39.03102398049035,0,5,1.4723494804437567,Google,0
6188,25,M,Far-East,60.62774430857419,1,3,7.453112154734768,Yandex,0
6189,19,M,South,61.816153674895844,4,5,4.322572032164014,VK,0
6190,33,M,Siberia,63.35863904304101,1,7,32.27184510493229,VK,0
6191,20,F,Central,50.34029017285593,0,7,15.22242549033194,Yandex,0
6192,34,M,North-West,97.12619581925802,0,4,21.566292777681376,Yandex,0
6193,17,F,South,79.67882920087712,2,9,28.370059810085433,Yandex,0
6194,27,F,North-West,98.17303114915384,2,2,40.10159690286541,Social,0
6195,32,M,Siberia,74.60406850197515,5,2,17.119041327888517,Yandex,0
6196,25,M,Far-East,76.4342138642612,1,4,18.253307902802273,Yandex,0
6197,17,F,Far-East,64.9342708497018,3,1,22.497062612080725,VK,0
6198,21,M,South,88.44624687012039,2,9,19.616133302948413,Social,0
6199,23,M,Siberia,73.48291987721812,4,2,45.38341442738256,Social,0
6200,34,F,Central,62.140267305287054,5,3,1.5765897148100336,Social,0
6201,26,F,Central,92.69857475441594,5,6,6.861061615991806,Social,0
6202,27,F,Far-East,45.457735786202164,0,2,0.5579772278781376,Yandex,0
6203,24,F,Siberia,54.01824491662285,1,7,40.69015480212513,Yandex,0
6204,17,F,Siberia,100.0,2,3,13.632440419071044,Social,0
6205,23,F,South,75.06055188257908,5,5,35.148101711660864,VK,0
6206,26,M,Central,30.0,3,6,17.598024892405036,Yandex,0
6207,19,M,South,80.28398026675399,1,4,2.374470694644535,VK,0
6208,25,M,North-West,49.65344590377325,4,3,1.606799073352392,Social,0
6209,35,F,Siberia,56.38528619131106,3,7,0.8022900559211923,Google,0
6210,31,F,Central,100.0,4,6,6.696535897597804,Social,0
6211,23,M,South,89.83274337000003,2,4,51.54945842097148,Google,0
6212,19,M,Far-East,94.97167303753041,1,8,27.733383627896046,Social,1
6213,25,M,North-West,55.8905168783719,3,6,7.37641200916854,Google,0
6214,27,F,South,60.633401336076865,6,6,8.839115400595501,Google,0
6215,29,M,Far-East,68.27998433887835,2,6,17.219340423827074,Yandex,0
6216,31,M,Central,78.025958445313,5,4,41.77104225871343,VK,0
6217,33,M,Central,59.87024022173935,1,2,28.822879625466523,Yandex,0
6218,27,F,North-West,93.17559805203665,4,0,43.04916164801925,Yandex,1
6219,33,M,Far-East,72.36778590177283,3,5,0.3081731024485969,Google,0
6220,22,M,Siberia,87.36396673988077,2,5,75.31652004314009,VK,0
6221,35,F,Central,53.30015514481759,5,5,5.589409744504127,Google,0
6222,22,F,Siberia,58.71682141559256,2,2,7.882260851302828,Google,0
6223,24,F,Siberia,68.6851126528246,2,3,20.705370960737945,VK,0
6224,16,F,South,58.11325923786771,4,3,34.232557634450224,Google,0
6225,21,F,South,80.71586598530311,5,7,8.34504654744037,VK,0
6226,21,M,Central,81.01471567574976,1,0,23.60509341409145,VK,0
6227,27,M,Siberia,61.414053806188434,0,5,51.704624097936154,VK,0
6228,27,F,South,74.86956771199863,3,7,15.543518400305638,VK,0
6229,25,F,Far-East,95.62781130294648,6,5,16.0645846814734,Google,0
6230,21,F,Far-East,80.66896171067704,0,2,24.39751727838832,Yandex,0
6231,32,F,Far-East,74.78002183779122,7,3,2.7446778491655843,Yandex,0
6232,34,M,Far-East,84.42975142407404,2,4,24.944974267289723,Google,0
6233,33,M,Siberia,90.21230250941258,3,5,3.4829883468847394,Google,0
6234,21,F,Far-East,87.76871429334517,3,6,64.81265411222314,Google,0
6235,34,F,Siberia,63.92032094423917,5,9,3.9785221018331614,VK,0
6236,25,F,Central,78.5342749980789,2,3,12.205451618460883,Google,0
6237,23,F,Central,60.529093089287,4,7,31.651268041098017,Google,0
6238,21,M,Far-East,64.18333863577963,1,4,7.645919146685971,Social,0
6239,22,F,Far-East,72.18862429781886,4,5,14.830305030065192,Yandex,0
6240,16,F,Far-East,43.27330726517895,1,7,1.4146114879807778,Google,0
6241,33,M,Central,70.52964710674621,3,6,26.64011311291712,Google,0
6242,35,F,South,54.62837936912816,4,6,2.2239878279611953,VK,0
6243,27,M,Central,47.20834583407794,4,4,26.06820820439307,Social,0
6244,31,F,Far-East,76.92371092563869,5,4,2.5922561895404517,Yandex,0
6245,25,F,South,61.08820718941409,3,1,2.8266221041015616,VK,0
6246,25,M,South,68.29980452422264,2,5,25.961468270247398,Yandex,0
6247,29,F,North-West,61.45437764185738,5,4,7.878391901783939,Google,0
6248,35,M,Siberia,55.7503384432099,3,4,6.9495071473054395,Google,0
6249,25,M,Far-East,66.76355657721423,1,6,6.889305075832274,VK,0
6250,25,M,Siberia,44.566276292064,3,4,17.71930843525758,Yandex,0
6251,26,F,North-West,63.55641443916884,2,7,14.118297741996148,VK,0
6252,17,F,Siberia,94.71099797427713,0,6,1.642269900147735,Social,0
6253,35,M,Far-East,47.00785162115166,2,8,21.011599677277776,VK,0
6254,23,F,North-West,86.39237451074293,5,7,28.106577541309015,Yandex,0
6255,22,F,Siberia,96.30196706652872,7,7,3.4372851190196805,Social,1
6256,23,F,Central,53.21737719812579,0,1,5.226433215645033,Social,0
6257,16,M,South,69.91413437512853,4,6,31.656768736221885,Yandex,0
6258,17,M,North-West,45.504059448268094,5,4,12.766139890354733,Social,0
6259,33,F,Central,43.259443507161365,4,5,7.911647160469,Social,0
6260,30,M,Far-East,67.50755019402459,3,6,7.873583282353395,Social,0
6261,16,F,South,71.13770245713232,5,4,69.19334125091983,VK,0
6262,20,F,North-West,56.496273957167574,3,3,10.626519473161801,VK,0
6263,17,F,South,48.03509240511101,4,6,25.864925409176784,VK,0
6264,35,M,North-West,53.241089136757,5,3,5.439672531568418,Yandex,0
6265,18,M,North-West,78.36639933997066,4,3,12.846070068351166,Social,0
6266,34,F,Siberia,78.46886378999267,6,4,51.76964547499339,Social,1
6267,33,M,South,74.63763591833836,4,0,1.4613502191185266,Google,0
6268,33,F,South,59.215937063126276,2,6,1.8547243754448173,Social,0
6269,29,M,Central,48.866574541081974,1,6,21.953139982519623,Social,0
6270,23,M,Far-East,84.69140988509062,5,6,1.1932438186163878,VK,1
6271,27,M,Central,89.61751864208658,3,5,12.171787791078806,Social,0
6272,25,F,Siberia,57.12638453890467,1,6,11.962027245151186,Social,0
6273,35,F,North-West,62.61649072997186,5,5,5.3334144590932695,Social,0
6274,32,F,Siberia,42.99423665359092,3,5,17.035478026063366,Social,0
6275,26,M,Siberia,73.00906097088591,8,6,19.108054898360443,VK,0
6276,17,F,Central,96.13679331862993,2,7,1.8029974492352452,Social,0
6277,19,F,North-West,79.15446226725346,3,5,21.442559585775598,Google,0
6278,16,F,Far-East,98.17997299301204,4,3,39.785345674721015,VK,1
6279,30,F,Siberia,59.144238508845625,0,8,10.153161558502859,VK,0
6280,28,M,Far-East,45.38577739717965,6,1,0.23236954186084974,Social,0
6281,23,M,North-West,87.56462004053566,6,2,14.2687886003467,VK,0
6282,19,F,North-West,67.57706736074006,2,8,0.427837701161973,Social,0
6283,25,M,Central,51.604140429756384,2,6,47.62511856815297,Google,0
6284,34,M,South,93.08481261079581,3,4,11.793250268847908,Social,1
6285,33,M,Central,55.90896231355405,1,6,0.3688512341350616,Social,0
6286,20,M,Far-East,48.20315186996829,1,9,12.931223209432952,Social,0
6287,34,M,Central,74.02415723881339,2,2,17.178879363764434,Google,0
6288,31,F,North-West,45.47377817132886,2,6,47.429539154379384,VK,0
6289,16,M,Siberia,80.3352603349465,4,10,5.104328336496902,VK,0
6290,27,F,South,47.715315321172966,4,5,17.005686686755098,Google,0
6291,17,F,North-West,68.77235051994175,3,9,15.251547309077838,Google,0
6292,23,F,Siberia,69.75019489684975,1,5,2.27682221795842,Google,0
6293,33,M,Far-East,68.97377505838791,4,5,65.24957333298542,Social,0
6294,31,M,Far-East,45.68459279201884,4,8,7.352289765156722,VK,0
6295,20,M,Far-East,62.08202878707177,1,8,25.754294419133487,Social,0
6296,28,M,Central,85.60382164006135,4,6,30.747336616308203,VK,0
6297,34,F,Far-East,61.96974922037451,5,5,23.41468550464425,VK,0
6298,18,F,Far-East,47.73679485085805,1,3,2.514168483962517,VK,0
6299,23,F,Central,58.3239335129681,3,5,9.499780026504297,Social,0
6300,27,M,Siberia,46.12555207484195,3,3,35.29527607458587,VK,0
6301,17,F,North-West,32.27401654548287,4,3,34.583408238025456,VK,0
6302,26,F,South,62.353386239705365,3,4,5.6080129445414615,Yandex,0
6303,27,F,Far-East,66.50015749012707,1,4,15.452428918986698,Yandex,0
6304,33,M,Far-East,75.48327402176926,3,7,34.34801669948499,Google,0
6305,28,F,Far-East,72.01047907227709,3,4,18.97518090205551,Social,0
6306,20,F,Central,74.21971123564548,2,8,4.799542493899537,VK,0
6307,27,M,Central,64.38394205024487,3,5,32.071076413039904,Social,0
6308,17,F,Central,96.91248915653853,2,8,35.61382954219412,Google,1
6309,20,M,South,52.377486926910336,5,4,50.252334233917594,Google,0
6310,22,F,North-West,60.24333078873424,1,9,36.307639940749574,Google,0
6311,27,M,Far-East,89.87954116424872,2,9,20.09531064067272,Social,0
6312,31,M,Siberia,59.15133210380019,4,6,12.51638032275685,Google,0
6313,23,M,Far-East,63.34674084116593,3,3,123.97381499457735,Google,0
6314,24,F,Far-East,71.06276962877169,2,1,79.96113195904198,VK,0
6315,30,F,Far-East,82.51191784567055,4,4,13.036683410709244,VK,0
6316,20,M,Far-East,67.1300465785474,3,6,28.387925415758055,Social,0
6317,28,M,North-West,51.74383987309502,2,4,8.192416515825624,Yandex,0
6318,20,M,Siberia,58.848847420761345,4,3,4.302059686540748,Google,0
6319,26,M,Central,73.10009157353201,5,5,47.98247431606147,VK,0
6320,25,M,Siberia,60.573349833898185,2,1,0.8537950219575776,VK,0
6321,35,M,Far-East,57.99048534677098,1,4,27.13124590499256,Google,0
6322,28,M,Siberia,51.02000333704878,5,7,37.0642199801,Social,0
6323,24,M,Far-East,82.90223472894445,4,6,25.641099077478025,VK,0
6324,29,M,Siberia,63.176337233715174,1,3,42.792300828678584,Yandex,0
6325,33,M,South,63.27144367099053,2,8,6.422431033209886,Yandex,0
6326,30,M,Siberia,75.19834512059121,5,5,30.786293780971956,Social,0
6327,25,M,Central,44.56459949171775,3,5,25.04737051195089,Google,0
6328,22,F,Central,65.62980687801627,4,1,84.73220904802739,VK,0
6329,23,M,Siberia,87.57982589029227,2,4,48.75710987346238,VK,1
6330,18,F,Siberia,64.04249766910557,2,2,1.312379602468717,Google,0
6331,30,F,North-West,68.29273424244028,3,6,2.811703513579636,Social,0
6332,31,F,Siberia,67.95756265976699,2,6,135.43078076171875,VK,1
6333,19,M,Central,80.92016557629248,3,5,19.045879759415765,Social,0
6334,21,F,South,68.01837396531442,4,6,1.977084103938648,VK,0
6335,16,M,Central,100.0,3,5,7.961809484884192,Google,0
6336,19,F,North-West,68.46914503642314,1,7,9.640085989033288,VK,0
6337,26,M,Siberia,58.46370831158756,4,4,1.497866514923663,Social,0
6338,27,M,South,87.67920246304232,10,6,19.400804421601066,Social,1
6339,20,F,Central,61.839707934444256,1,6,58.85229429117713,VK,0
6340,31,F,South,56.005978266699834,0,2,24.251403925093577,Yandex,0
6341,28,M,Far-East,47.173591865617816,5,6,39.11049958332608,Yandex,0
6342,28,F,Central,72.18138658887216,2,2,51.57298530754854,VK,0
6343,32,M,Far-East,58.138095211516855,3,4,79.58390276229449,VK,0
6344,22,M,South,53.33968438038553,3,1,33.3535279907439,VK,0
6345,23,M,Siberia,56.512803175738085,5,6,14.52664713337329,Google,0
6346,28,F,Siberia,59.55019311041576,3,7,1.4555595808822193,VK,0
6347,31,M,Siberia,77.49072082895489,3,5,1.0889650239373627,Yandex,0
6348,19,M,Far-East,72.25303810903502,4,5,28.784123922323523,VK,0
6349,23,M,Siberia,62.83189669327411,4,4,5.840474806415075,VK,0
6350,31,M,North-West,73.41258797132299,5,6,10.470208721235608,VK,0
6351,25,F,Central,63.40489072914738,7,2,32.556976699912795,VK,0
6352,27,F,Central,68.0984991875742,1,5,19.16524633417321,Yandex,0
6353,27,F,South,54.99589648694763,3,4,32.10996574983628,Social,0
6354,20,F,Far-East,55.13444021048103,3,4,16.048632782342946,Social,0
6355,31,M,Central,67.27021351269607,5,7,4.562608345902496,Yandex,0
6356,16,M,Far-East,67.30385384517133,3,6,30.429914561927866,VK,0
6357,24,M,South,80.16771240181862,3,5,24.416457869144985,Social,0
6358,27,M,Siberia,72.48986921341215,4,8,14.078928568481963,Yandex,0
6359,20,M,South,57.62079982370298,5,4,16.275665039924448,Google,0
6360,35,M,North-West,45.798906389797125,2,6,1.153827120382354,Social,0
6361,18,F,Siberia,78.23886239118838,3,6,24.793311108282374,Google,0
6362,20,M,Siberia,69.97506651287894,2,7,27.44037777652877,Yandex,0
6363,17,M,Siberia,79.53834198789238,5,1,21.962904484043936,Google,0
6364,29,M,South,71.88144193961261,3,5,11.837802117775055,Yandex,0
6365,17,F,North-West,92.07443784622032,5,7,0.5059381483516935,Social,0
6366,28,M,Far-East,61.754302427326486,4,6,20.891344520316586,Social,0
6367,22,M,South,65.62112401209964,4,5,28.290974081630864,Google,0
6368,25,M,Central,76.85706097752386,4,2,9.363371450297604,VK,0
6369,28,F,Central,77.94523704856805,1,6,10.535430123275098,Social,0
6370,31,M,South,69.90643933088899,4,6,3.737749976365825,Yandex,0
6371,29,M,Far-East,41.133585498217705,8,3,20.6850965414826,Yandex,0
6372,26,F,Central,38.48051591281973,4,10,29.939512644015572,Yandex,0
6373,25,M,Far-East,59.210759601550826,4,4,18.291603260500466,Social,0
6374,21,F,Siberia,65.32722575834005,4,5,20.635815535538367,Google,0
6375,19,M,South,36.98022467419263,5,4,41.152031279575766,VK,0
6376,16,F,Siberia,64.55286181600357,3,4,49.938208268508546,VK,0
6377,22,M,Central,74.76780678354086,2,8,22.658082692114235,Google,0
6378,24,M,Far-East,64.11200417518145,4,5,3.692829982699173,Google,0
6379,23,F,Siberia,69.42689829297936,2,5,2.4651840640271776,VK,0
6380,20,M,Central,73.81726346686563,4,6,36.226893279930735,Yandex,1
6381,34,M,North-West,40.98097810271652,2,5,21.05732446668956,Google,0
6382,25,F,Siberia,74.78872731333897,4,9,4.920243502434745,Google,0
6383,26,M,North-West,53.99699383029696,4,5,4.703377312025957,VK,0
6384,30,F,North-West,61.428406362640025,4,5,1.1013305992921625,Social,0
6385,21,M,Central,55.08362225756221,0,3,14.105270287616046,Google,0
6386,30,F,South,81.10829624222104,6,6,2.54765439835215,Google,1
6387,20,M,Far-East,47.413706559921366,3,9,9.725434442152581,VK,0
6388,34,M,Central,85.72017902316811,1,2,4.463448871677708,VK,0
6389,34,F,Siberia,100.0,2,2,26.10425796017018,Google,0
